date,car_1,car_2,gender,death,injury,lng,lat,danger_value
20201223,機車,普通重型,女,1,0,120.552959,22.625649,10
20201223,機車,普通重型,男,1,0,121.453971,25.033547,10
20201223,機車,普通重型,男,1,0,120.481537,24.085894,10
20201223,機車,普通重型,女,1,1,120.509942,22.670998,11
20201223,機車,普通重型,男,1,1,120.509942,22.670998,11
20201224,機車,普通重型,男,1,1,120.540761,22.768506,11
20201224,機車,普通重型,女,1,2,120.653813,22.256963,12
20201224,機車,普通重型,男,1,0,120.500906,22.697965,10
20201224,機車,普通重型,男,1,0,120.596426,23.750826,10
20201225,機車,普通重型,男,1,0,121.145238,22.765761,10
20201225,機車,普通重型,女,1,0,120.244766,22.929165,10
20201225,機車,普通重型,男,1,0,120.516485,23.428922,10
20201225,機車,普通重型,男,1,0,120.609411,24.11248,10
20201225,機車,普通重型,女,1,1,120.437059,23.467542,11
20201225,機車,普通重型,女,1,0,120.3256,22.60018,10
20201225,機車,普通重型,男,1,2,120.456742,23.469592,12
20201226,機車,普通重型,女,1,0,120.288778,22.967298,10
20201226,機車,普通重型,女,1,0,121.231191,24.916895,10
20201226,機車,普通重型,男,1,3,120.172657,23.000031,13
20201226,機車,普通重型,女,1,3,120.172657,23.000031,13
20201227,機車,普通重型,男,1,0,120.593456,24.115536,10
20201227,機車,普通重型,男,1,0,120.195003,22.981434,10
20201227,機車,普通重型,男,1,1,120.687713,24.094461,11
20201228,機車,普通重型,男,1,0,120.62624,24.37379,10
20201228,機車,普通重型,女,1,1,119.610698,23.549462,11
20201228,機車,普通重型,女,1,0,120.354148,23.344079,10
20201228,機車,普通重型,男,1,0,121.597888,23.97718,10
20201229,機車,普通重型,男,1,0,120.975062,24.796379,10
20201229,機車,普通重型,女,1,0,120.916932,24.74437,10
20201229,機車,普通重型,男,1,4,121.438374,25.015856,14
20201229,機車,普通重型,男,1,4,121.438374,25.015856,14
20201229,機車,普通重型,男,1,4,121.438374,25.015856,14
20201229,機車,普通重型,男,1,4,121.438374,25.015856,14
20201229,機車,普通重型,女,1,0,120.346107,22.880565,10
20201229,機車,普通重型,女,1,0,120.506238,22.66279,10
20201229,機車,普通重型,女,1,2,120.246524,22.80825,12
20201230,機車,普通重型,女,1,1,120.482394,22.620731,11
20201230,機車,普通重型,男,1,1,120.251435,22.950207,11
20201230,機車,普通重型,男,1,1,120.251435,22.950207,11
20201230,機車,普通重型,男,2,0,121.219938,24.880615,20
20201230,機車,普通重型,男,1,0,121.616821,24.157942,10
20201230,機車,普通重型,男,1,0,120.31614,23.324551,10
20201231,機車,普通重型,男,1,0,121.287151,25.065184,10
20201231,機車,普通重型,女,1,0,120.497178,22.677432,10
20201231,機車,普通重型,男,1,0,120.275904,23.189586,10
20201231,機車,普通重型,男,1,0,121.105148,24.722403,10
20210101,機車,普通重型,男,1,0,120.560111,22.567105,10
20210101,機車,普通重型,男,1,0,120.680001,24.070698,10
20210101,機車,普通重型,男,1,0,121.303376,24.191833,10
20210101,機車,普通重型,女,1,0,120.41658,23.634047,10
20210102,機車,普通重型,男,1,0,120.543028,24.171578,10
20210102,機車,普通重型,男,1,0,120.186905,23.373336,10
20210102,機車,普通重型,男,1,0,121.745872,24.656693,10
20210103,機車,普通重型,男,1,2,120.978169,23.946037,12
20210103,機車,普通重型,女,1,2,120.978169,23.946037,12
20210103,機車,普通重型,女,1,2,120.978169,23.946037,12
20210103,機車,普通重型,女,1,1,121.441968,25.081495,11
20210104,機車,普通重型,男,1,0,121.162304,24.845509,10
20210104,機車,普通重型,男,1,0,121.453435,25.161918,10
20210104,機車,普通重型,男,1,0,120.676629,24.109353,10
20210104,機車,普通重型,男,1,0,120.523701,22.625022,10
20210104,機車,普通重型,男,1,1,121.525558,25.091478,11
20210104,機車,普通重型,男,1,0,120.525469,24.032475,10
20210105,機車,普通重型,男,1,1,121.427843,24.985126,11
20210105,機車,普通重型,女,1,1,120.268809,23.107662,11
20210105,機車,普通重型,女,1,1,120.268809,23.107662,11
20210105,機車,普通重型,女,1,1,121.081728,22.786144,11
20210105,機車,普通重型,女,1,0,120.396445,23.624008,10
20210105,機車,普通重型,女,1,1,120.243525,22.767126,11
20210106,機車,普通重型,男,1,1,120.710727,24.565747,11
20210106,機車,普通重型,女,1,0,121.76281,24.699133,10
20210106,機車,普通重型,女,1,1,120.526622,24.227253,11
20210106,機車,普通重型,男,1,1,120.592521,24.250328,11
20210106,機車,普通重型,女,1,1,120.663479,24.185442,11
20210106,機車,普通重型,男,1,1,120.663479,24.185442,11
20210106,機車,普通重型,女,1,0,120.52953,22.620011,10
20210107,機車,普通重型,女,1,0,120.229231,22.981324,10
20210107,機車,普通重型,男,1,0,120.591547,23.979805,10
20210108,機車,普通重型,男,1,0,120.568079,23.989428,10
20210108,機車,普通重型,女,1,0,120.366022,22.508725,10
20210108,機車,普通重型,男,1,0,120.273947,22.771166,10
20210108,機車,普通重型,男,1,0,120.486166,22.549821,10
20210109,機車,普通重型,男,1,0,120.195274,22.995693,10
20210109,機車,普通重型,女,1,1,120.547814,24.091097,11
20210109,機車,普通重型,女,1,1,120.547814,24.091097,11
20210109,機車,普通重型,男,1,0,120.281829,23.310689,10
20210110,機車,普通重型,男,1,1,120.480364,24.017853,11
20210111,機車,普通重型,男,1,1,120.675193,24.173921,11
20210111,機車,普通重型,男,1,1,120.675193,24.173921,11
20210111,機車,普通重型,女,1,0,120.30152,22.62716,10
20210112,機車,普通重型,女,1,0,121.112814,22.867121,10
20210112,機車,普通重型,男,1,0,120.75079,22.004285,10
20210112,機車,普通重型,男,1,1,120.640339,24.170972,11
20210113,機車,普通重型,男,1,1,121.497925,25.022701,11
20210113,機車,普通重型,男,1,0,120.547745,24.155704,10
20210113,機車,普通重型,男,1,0,120.442779,23.792713,10
20210113,機車,普通重型,女,1,0,121.096835,24.750009,10
20210113,機車,普通重型,男,1,1,120.371218,22.653973,11
20210113,機車,普通重型,男,1,1,120.2283,22.90757,11
20210114,機車,普通重型,女,1,1,120.261664,23.237488,11
20210114,機車,普通重型,男,1,0,120.641973,24.401343,10
20210114,機車,普通重型,男,1,0,120.576768,24.118855,10
20210114,機車,普通重型,男,1,0,121.091829,22.787285,10
20210114,機車,普通重型,女,1,0,120.710303,24.139932,10
20210114,機車,普通重型,男,1,2,121.46982,25.036062,12
20210115,機車,普通重型,男,1,0,120.293608,22.981622,10
20210115,機車,普通重型,女,1,0,120.514398,24.167575,10
20210115,機車,普通重型,男,1,0,121.501224,24.993962,10
20210115,機車,普通重型,女,1,0,120.309368,23.721012,10
20210115,機車,普通重型,男,1,2,121.069543,24.756867,12
20210115,機車,普通重型,女,1,2,121.069543,24.756867,12
20210115,機車,普通重型,女,1,1,121.224837,24.973751,11
20210116,機車,普通重型,男,1,0,120.543621,24.202581,10
20210116,機車,普通重型,男,1,0,121.213342,25.026811,10
20210116,機車,普通重型,女,1,0,120.276445,23.579726,10
20210116,機車,普通重型,女,1,0,121.029669,24.9943,10
20210116,機車,普通重型,女,1,0,120.311936,22.827783,10
20210116,機車,普通重型,男,1,0,121.443922,25.082755,10
20210117,機車,普通重型,男,1,0,121.485541,25.022253,10
20210117,機車,普通重型,男,1,0,120.211739,22.981246,10
20210117,機車,普通重型,女,1,0,120.942658,24.805041,10
20210117,機車,普通重型,男,1,0,120.942658,24.805041,10
20210117,機車,普通重型,男,1,0,121.163246,24.981192,10
20210118,機車,普通重型,男,1,0,120.474956,22.501589,10
20210119,機車,普通重型,男,1,0,121.194297,25.039071,10
20210120,機車,普通重型,男,1,1,120.383248,22.948791,11
20210120,機車,普通重型,男,1,0,121.083728,24.975719,10
20210120,機車,普通重型,男,1,0,120.180075,23.148626,10
20210120,機車,普通重型,男,1,0,119.631988,23.583061,10
20210121,機車,普通重型,男,1,0,121.758758,24.75801,10
20210121,機車,普通重型,女,1,0,121.310445,24.999649,10
20210121,機車,普通重型,男,1,0,120.661669,24.150855,10
20210121,機車,普通重型,男,1,0,120.582267,23.984253,10
20210121,機車,普通重型,男,1,0,120.193566,23.637083,10
20210122,機車,普通重型,男,1,1,120.251436,22.950224,11
20210122,機車,普通重型,男,1,1,121.724197,25.121314,11
20210122,機車,普通重型,男,1,0,121.543741,25.038088,10
20210122,機車,普通重型,女,1,0,120.310175,22.681073,10
20210123,機車,普通重型,男,1,0,120.342676,23.066532,10
20210123,機車,普通重型,男,2,0,121.351623,24.94468,20
20210123,機車,普通重型,男,1,1,120.446722,22.664956,11
20210123,機車,普通重型,男,1,1,120.446722,22.664956,11
20210123,機車,普通重型,男,1,1,121.459521,25.150497,11
20210123,機車,普通重型,男,1,0,120.545835,22.643792,10
20210123,機車,普通重型,男,1,0,120.325274,23.275668,10
20210123,機車,普通重型,女,1,0,121.132915,24.798812,10
20210124,機車,普通重型,男,1,0,120.818764,24.52899,10
20210124,機車,普通重型,女,1,1,120.486907,22.657715,11
20210124,機車,普通重型,女,1,0,120.290696,22.709985,10
20210125,機車,普通重型,男,1,1,121.440067,25.049859,11
20210125,機車,普通重型,男,1,1,121.473062,25.079465,11
20210125,機車,普通重型,女,1,1,121.473062,25.079465,11
20210125,機車,普通重型,男,1,0,120.955819,24.614288,10
20210126,機車,普通重型,男,1,0,120.62392,24.205091,10
20210126,機車,普通重型,女,1,0,121.446047,25.193459,10
20210126,機車,普通重型,女,1,0,121.75828,25.133091,10
20210126,機車,普通重型,男,1,0,120.395753,23.904944,10
20210126,機車,普通重型,男,1,1,120.180324,23.116953,11
20210126,機車,普通重型,男,1,1,120.180324,23.116953,11
20210127,機車,普通重型,男,1,0,120.47529,23.797479,10
20210127,機車,普通重型,男,1,2,120.986875,24.777785,12
20210127,機車,普通重型,男,1,2,120.986875,24.777785,12
20210127,機車,普通重型,女,1,0,120.81342,24.561377,10
20210127,機車,普通重型,男,1,1,120.504903,23.880126,11
20210127,機車,普通重型,女,1,0,120.306344,23.64798,10
20210128,機車,普通重型,男,1,1,120.2389,22.83802,11
20210128,機車,普通重型,女,1,1,120.2389,22.83802,11
20210128,機車,普通重型,男,1,0,120.24629,23.436257,10
20210128,機車,普通重型,男,1,1,121.709024,24.722923,11
20210129,機車,普通重型,女,1,0,121.458371,25.075385,10
20210129,機車,普通重型,男,1,2,120.503701,24.05903,12
20210129,機車,普通重型,女,1,2,120.503701,24.05903,12
20210129,機車,普通重型,女,1,0,121.52252,25.102945,10
20210129,機車,普通重型,男,1,0,120.487496,22.606213,10
20210129,機車,普通重型,男,1,0,120.867431,24.704208,10
20210130,機車,普通重型,男,1,0,120.640096,24.43315,10
20210130,機車,普通重型,女,1,0,121.38978,25.06567,10
20210130,機車,普通重型,男,1,0,121.38978,25.06567,10
20210131,機車,普通重型,女,1,0,121.426237,25.002193,10
20210131,機車,普通重型,男,1,0,121.614021,23.982046,10
20210131,機車,普通重型,男,1,0,120.399011,22.625047,10
20210201,機車,普通重型,男,1,0,120.938357,23.965194,10
20210201,機車,普通重型,男,1,0,121.419688,25.016484,10
20210201,機車,普通重型,女,1,0,120.464806,23.506232,10
20210201,機車,普通重型,男,1,0,120.251336,22.984211,10
20210202,機車,普通重型,男,1,1,121.57083,23.97542,11
20210202,機車,普通重型,男,1,0,120.680642,24.419439,10
20210202,機車,普通重型,女,1,1,121.52636,25.087075,11
20210202,機車,普通重型,男,1,1,120.298872,22.723846,11
20210203,機車,普通重型,男,1,0,120.842473,24.676225,10
20210203,機車,普通重型,男,1,0,120.272123,23.189311,10
20210204,機車,普通重型,女,1,0,120.481528,23.447948,10
20210204,機車,普通重型,男,1,0,120.300574,22.810926,10
20210204,機車,普通重型,男,1,0,121.283737,24.946916,10
20210205,機車,普通重型,男,1,0,120.210043,23.173928,10
20210205,機車,普通重型,男,1,2,120.524454,24.014461,12
20210205,機車,普通重型,女,1,2,120.524454,24.014461,12
20210205,機車,普通重型,男,1,0,120.288198,23.595787,10
20210205,機車,普通重型,男,1,0,120.247094,23.726362,10
20210205,機車,普通重型,女,1,0,120.40622,23.815579,10
20210205,機車,普通重型,男,1,0,120.447937,24.090128,10
20210205,機車,普通重型,男,1,0,121.467479,25.024923,10
20210205,機車,普通重型,女,1,1,120.302375,22.792739,11
20210205,機車,普通重型,女,1,1,120.741628,24.263455,11
20210205,機車,普通重型,男,1,1,121.459465,25.029749,11
20210205,機車,普通重型,男,1,1,121.459465,25.029749,11
20210206,機車,普通重型,男,1,0,121.106436,25.052765,10
20210206,機車,普通重型,男,1,0,120.155169,23.201761,10
20210206,機車,普通重型,男,1,2,120.238128,22.920915,12
20210206,機車,普通重型,女,1,2,121.172724,25.007968,12
20210206,機車,普通重型,男,1,0,121.35,24.95,10
20210207,機車,普通重型,男,1,0,120.782616,23.720794,10
20210207,機車,普通重型,男,1,0,120.263852,22.909759,10
20210208,機車,普通重型,男,1,0,120.405849,22.487654,10
20210208,機車,普通重型,男,1,1,121.51251,23.875915,11
20210208,機車,普通重型,女,1,0,120.277277,22.723132,10
20210209,機車,普通重型,男,1,2,120.333128,22.945183,12
20210209,機車,普通重型,男,1,0,120.454415,24.08676,10
20210210,機車,普通重型,男,1,1,120.480905,22.485999,11
20210210,機車,普通重型,男,1,1,120.480905,22.485999,11
20210210,機車,普通重型,女,1,0,120.515782,22.615991,10
20210210,機車,普通重型,男,1,0,120.595087,24.028328,10
20210210,機車,普通重型,男,1,0,120.2963,23.555674,10
20210210,機車,普通重型,女,1,1,120.285336,22.64377,11
20210210,機車,普通重型,男,1,1,120.285336,22.64377,11
20210211,機車,普通重型,女,2,1,120.2595,22.85559,21
20210211,機車,普通重型,男,1,1,121.398532,25.058785,11
20210211,機車,普通重型,男,1,0,121.047116,23.91457,10
20210211,機車,普通重型,女,1,0,121.235279,24.955487,10
20210212,機車,普通重型,男,1,0,120.561492,22.614317,10
20210212,機車,普通重型,女,1,1,120.3103,22.85011,11
20210212,機車,普通重型,男,1,0,120.318026,23.840901,10
20210212,機車,普通重型,男,1,1,120.45493,23.481443,11
20210212,機車,普通重型,男,1,0,120.425372,24.035457,10
20210212,機車,普通重型,女,1,0,121.508073,25.029433,10
20210213,機車,普通重型,男,1,0,120.478224,23.683628,10
20210213,機車,普通重型,男,1,0,120.588791,24.348886,10
20210214,機車,普通重型,男,1,0,120.300878,23.39699,10
20210214,機車,普通重型,男,1,1,121.138048,25.039155,11
20210215,機車,普通重型,男,1,0,120.396907,22.525924,10
20210215,機車,普通重型,男,1,0,120.316002,23.148073,10
20210215,機車,普通重型,男,1,0,120.306717,23.608855,10
20210215,機車,普通重型,男,1,2,119.506271,23.587352,12
20210215,機車,普通重型,男,1,2,119.506271,23.587352,12
20210215,機車,普通重型,女,1,0,120.398532,22.494401,10
20210215,機車,普通重型,男,1,0,120.5362,22.87365,10
20210217,機車,普通重型,男,1,1,120.556821,23.7128,11
20210217,機車,普通重型,女,1,1,120.556821,23.7128,11
20210218,機車,普通重型,女,1,1,121.087108,24.831138,11
20210219,機車,普通重型,男,1,0,121.441968,25.081495,10
20210219,機車,普通重型,男,1,1,120.364568,22.639307,11
20210219,機車,普通重型,男,1,1,120.646815,24.328071,11
20210219,機車,普通重型,男,1,1,120.646815,24.328071,11
20210219,機車,普通重型,男,2,1,121.701291,24.779152,21
20210220,機車,普通重型,男,1,0,120.196093,23.001476,10
20210220,機車,普通重型,男,1,1,120.645783,22.437344,11
20210220,機車,普通重型,女,1,0,121.247996,24.843865,10
20210220,機車,普通重型,男,1,0,120.676017,24.422765,10
20210220,機車,普通重型,男,1,1,121.781361,25.14991,11
20210220,機車,普通重型,男,1,0,120.387849,23.314019,10
20210220,機車,普通重型,男,1,0,121.435191,24.995727,10
20210221,機車,普通重型,男,1,0,120.223928,22.992099,10
20210221,機車,普通重型,男,1,1,121.590221,24.951395,11
20210221,機車,普通重型,男,1,2,120.485722,22.555368,12
20210221,機車,普通重型,男,1,0,120.271758,23.720417,10
20210221,機車,普通重型,女,1,0,120.567973,23.716914,10
20210222,機車,普通重型,男,1,1,120.552338,24.270722,11
20210222,機車,普通重型,男,1,0,120.266273,23.054024,10
20210223,機車,普通重型,男,1,0,120.779234,24.448526,10
20210223,機車,普通重型,女,2,1,121.014969,24.906912,21
20210223,機車,普通重型,男,1,1,120.484779,22.882211,11
20210223,機車,普通重型,男,1,1,120.484779,22.882211,11
20210223,機車,普通重型,男,1,0,121.366667,24.933333,10
20210224,機車,普通重型,男,1,0,121.491111,25.059126,10
20210224,機車,普通重型,男,1,1,121.010533,24.91316,11
20210224,機車,普通重型,男,1,1,121.010533,24.91316,11
20210224,機車,普通重型,女,1,0,121.314388,24.985619,10
20210224,機車,普通重型,女,1,1,121.597223,23.994353,11
20210225,機車,普通重型,男,1,0,120.466123,22.84845,10
20210226,機車,普通重型,男,1,0,120.133111,23.185111,10
20210227,機車,普通重型,男,1,2,121.288277,24.98966,12
20210227,機車,普通重型,男,1,2,121.288277,24.98966,12
20210227,機車,普通重型,男,1,0,121.49021,25.071872,10
20210227,機車,普通重型,男,1,1,121.100259,22.779518,11
20210228,機車,普通重型,男,1,0,120.848546,24.684443,10
20210301,機車,普通重型,男,1,0,121.534777,25.026071,10
20210301,機車,普通重型,男,1,0,121.629768,24.024055,10
20210302,機車,普通重型,男,1,1,120.675865,24.114946,11
20210302,機車,普通重型,男,1,0,120.150974,23.149554,10
20210302,機車,普通重型,女,1,1,120.732865,22.015166,11
20210302,機車,普通重型,男,1,0,120.318832,22.64009,10
20210302,機車,普通重型,男,1,0,120.365414,23.555628,10
20210302,機車,普通重型,男,1,1,120.987113,24.897153,11
20210303,機車,普通重型,男,1,0,120.319442,23.360567,10
20210303,機車,普通重型,男,1,1,120.322184,22.666947,11
20210303,機車,普通重型,女,1,1,120.322184,22.666947,11
20210304,機車,普通重型,男,1,0,121.170082,25.077525,10
20210304,機車,普通重型,男,1,0,120.331817,22.628148,10
20210304,機車,普通重型,男,1,0,121.133513,22.742034,10
20210305,機車,普通重型,男,1,1,121.51122,25.062788,11
20210305,機車,普通重型,女,1,1,121.5644,25.04124,11
20210305,機車,普通重型,男,1,0,121.122181,22.933894,10
20210305,機車,普通重型,女,1,0,120.36141,22.735629,10
20210305,機車,普通重型,男,1,0,120.640331,24.116975,10
20210306,機車,普通重型,男,1,0,121.30557,24.936677,10
20210306,機車,普通重型,男,1,0,121.69671,24.721733,10
20210306,機車,普通重型,男,1,1,119.513771,23.616312,11
20210307,機車,普通重型,女,1,0,119.587309,23.564898,10
20210307,機車,普通重型,男,1,2,121.605842,24.055256,12
20210308,機車,普通重型,女,1,0,120.546078,24.057431,10
20210309,機車,普通重型,男,1,0,120.693021,24.058598,10
20210309,機車,普通重型,男,1,0,120.692689,24.373358,10
20210309,機車,普通重型,男,1,0,120.540815,22.675335,10
20210309,機車,普通重型,男,1,0,120.308472,23.340629,10
20210309,機車,普通重型,男,1,0,120.328873,22.706374,10
20210310,機車,普通重型,男,1,0,120.406976,23.328906,10
20210310,機車,普通重型,男,1,0,121.453971,25.033547,10
20210310,機車,普通重型,男,1,1,120.487016,22.607177,11
20210311,機車,普通重型,男,1,0,120.196822,23.137139,10
20210312,機車,普通重型,男,1,0,120.683316,24.13636,10
20210312,機車,普通重型,男,1,0,121.043324,24.896586,10
20210312,機車,普通重型,男,1,2,120.366026,22.730079,12
20210313,機車,普通重型,男,1,0,120.580293,22.726795,10
20210313,機車,普通重型,男,1,0,120.364167,22.964307,10
20210313,機車,普通重型,男,1,0,121.081527,24.964233,10
20210314,機車,普通重型,女,1,1,120.471521,23.45843,11
20210315,機車,普通重型,男,1,0,120.578713,23.99858,10
20210315,機車,普通重型,男,1,0,120.573685,24.264311,10
20210315,機車,普通重型,男,1,0,120.670578,24.083935,10
20210315,機車,普通重型,女,1,0,120.307118,23.610451,10
20210315,機車,普通重型,男,1,1,120.695365,24.164937,11
20210316,機車,普通重型,男,1,1,121.034552,24.830958,11
20210316,機車,普通重型,男,1,0,120.644628,24.435238,10
20210316,機車,普通重型,女,1,0,120.357309,23.309714,10
20210316,機車,普通重型,男,1,0,120.296055,22.789302,10
20210316,機車,普通重型,女,1,0,120.5275,22.86075,10
20210316,機車,普通重型,男,1,0,121.708792,24.693859,10
20210317,機車,普通重型,女,1,0,120.640818,24.100371,10
20210317,機車,普通重型,女,1,1,120.413202,23.741815,11
20210317,機車,普通重型,男,1,0,120.14387,23.565887,10
20210318,機車,普通重型,男,1,1,121.521187,24.974137,11
20210318,機車,普通重型,男,1,1,121.521187,24.974137,11
20210318,機車,普通重型,女,2,2,120.399771,23.435194,22
20210318,機車,普通重型,女,2,2,120.399771,23.435194,22
20210319,機車,普通重型,男,1,2,120.613456,23.379417,12
20210319,機車,普通重型,男,1,2,120.613456,23.379417,12
20210319,機車,普通重型,女,1,0,120.347548,22.746606,10
20210319,機車,普通重型,男,1,0,120.347548,22.746606,10
20210320,機車,普通重型,男,1,0,120.676246,24.157489,10
20210320,機車,普通重型,女,1,0,121.276621,24.931638,10
20210321,機車,普通重型,男,1,0,120.323793,22.701434,10
20210321,機車,普通重型,女,1,0,120.463904,22.512014,10
20210321,機車,普通重型,男,1,0,121.43861,25.078531,10
20210323,機車,普通重型,男,1,0,120.238379,23.052107,10
20210323,機車,普通重型,女,1,0,121.508202,25.050605,10
20210323,機車,普通重型,男,1,0,121.005827,24.878083,10
20210324,機車,普通重型,男,1,0,120.401191,22.584481,10
20210325,機車,普通重型,女,1,0,120.495705,23.730013,10
20210326,機車,普通重型,男,1,0,121.326089,24.935055,10
20210326,機車,普通重型,男,1,0,120.275737,22.78428,10
20210326,機車,普通重型,男,1,0,120.517402,22.597528,10
20210326,機車,普通重型,男,1,0,120.399183,23.061385,10
20210326,機車,普通重型,男,1,0,120.816108,24.523414,10
20210326,機車,普通重型,男,1,0,120.41243,22.607671,10
20210327,機車,普通重型,男,1,0,120.261836,23.045786,10
20210327,機車,普通重型,女,1,0,120.548881,22.872118,10
20210327,機車,普通重型,男,1,1,120.677302,24.388185,11
20210327,機車,普通重型,男,1,1,120.677302,24.388185,11
20210327,機車,普通重型,女,1,1,120.429706,23.613579,11
20210327,機車,普通重型,男,1,0,120.474515,23.921561,10
20210327,機車,普通重型,女,1,1,120.3965,22.60171,11
20210328,機車,普通重型,男,1,0,120.583205,23.373379,10
20210328,機車,普通重型,男,1,1,120.159562,23.03887,11
20210329,機車,普通重型,男,1,1,121.268315,24.981672,11
20210329,機車,普通重型,男,1,0,120.652993,24.264298,10
20210330,機車,普通重型,男,1,0,120.420861,23.515962,10
20210330,機車,普通重型,男,1,0,120.46587,22.534542,10
20210331,機車,普通重型,女,1,0,120.348819,22.667292,10
20210331,機車,普通重型,女,1,0,120.631041,24.149175,10
20210331,機車,普通重型,女,1,1,120.292626,22.689906,11
20210331,機車,普通重型,男,1,1,120.292626,22.689906,11
20210401,機車,普通重型,男,1,0,120.672009,24.126484,10
20210401,機車,普通重型,女,1,0,121.530914,23.909678,10
20210401,機車,普通重型,女,1,1,121.337744,23.290706,11
20210402,機車,普通重型,男,1,1,120.3419,22.63016,11
20210402,機車,普通重型,男,1,0,121.677618,24.937839,10
20210402,機車,普通重型,男,1,0,120.307239,23.119163,10
20210402,機車,普通重型,男,1,1,121.00443,24.718997,11
20210403,機車,普通重型,女,1,0,120.3944,22.50923,10
20210403,機車,普通重型,男,1,0,120.598792,23.301073,10
20210403,機車,普通重型,男,1,0,120.598792,23.301073,10
20210404,機車,普通重型,男,1,1,121.197903,25.033247,11
20210404,機車,普通重型,男,1,0,120.483431,23.966865,10
20210404,機車,普通重型,男,1,0,120.321232,22.572595,10
20210405,機車,普通重型,男,1,0,120.940588,23.830053,10
20210405,機車,普通重型,女,1,1,120.938685,24.683069,11
20210405,機車,普通重型,女,2,1,120.607415,22.616866,21
20210406,機車,普通重型,男,1,0,120.203713,23.172437,10
20210408,機車,普通重型,男,1,0,121.553466,25.04168,10
20210408,機車,普通重型,女,1,0,120.443777,23.988773,10
20210408,機車,普通重型,男,1,1,121.35322,24.949439,11
20210408,機車,普通重型,女,1,0,120.351522,23.308267,10
20210409,機車,普通重型,女,1,1,121.30716,25.021462,11
20210409,機車,普通重型,男,1,1,121.30716,25.021462,11
20210409,機車,普通重型,女,1,0,121.198252,25.064041,10
20210410,機車,普通重型,男,1,0,121.382827,24.980909,10
20210410,機車,普通重型,男,1,0,120.228215,23.168182,10
20210410,機車,普通重型,女,1,0,120.310347,22.747695,10
20210410,機車,普通重型,女,1,0,121.473932,25.061249,10
20210410,機車,普通重型,女,1,0,121.473932,25.061249,10
20210410,機車,普通重型,男,1,0,120.242058,22.926463,10
20210411,機車,普通重型,男,1,1,120.256158,23.707691,11
20210411,機車,普通重型,男,1,0,120.527908,23.924058,10
20210411,機車,普通重型,男,1,0,121.578903,25.073895,10
20210411,機車,普通重型,男,1,1,121.549165,25.048221,11
20210412,機車,普通重型,女,1,0,121.082363,25.033666,10
20210412,機車,普通重型,女,1,0,120.356358,23.493099,10
20210412,機車,普通重型,男,1,0,120.140948,23.136229,10
20210412,機車,普通重型,女,1,1,121.266856,25.062515,11
20210413,機車,普通重型,男,1,0,120.407774,22.586667,10
20210413,機車,普通重型,男,1,0,120.521934,23.856987,10
20210413,機車,普通重型,女,1,0,121.837716,24.61175,10
20210414,機車,普通重型,男,1,0,120.669823,24.147341,10
20210414,機車,普通重型,女,1,0,121.427704,25.046482,10
20210414,機車,普通重型,男,1,0,121.546432,25.015716,10
20210414,機車,普通重型,女,1,0,120.226224,23.761961,10
20210415,機車,普通重型,女,1,0,120.264524,23.525619,10
20210415,機車,普通重型,女,1,0,121.203441,24.778366,10
20210416,機車,普通重型,男,1,0,121.57714,23.963375,10
20210416,機車,普通重型,女,1,1,120.738312,24.179437,11
20210416,機車,普通重型,女,1,0,120.285453,23.135285,10
20210416,機車,普通重型,女,1,2,120.681736,24.102608,12
20210416,機車,普通重型,女,1,2,120.681736,24.102608,12
20210416,機車,普通重型,男,1,0,121.35288,25.053251,10
20210416,機車,普通重型,男,1,0,120.200615,23.011732,10
20210416,機車,普通重型,女,1,0,120.230754,22.995366,10
20210416,機車,普通重型,男,1,0,120.736253,22.211192,10
20210417,機車,普通重型,男,1,0,120.93026,24.523866,10
20210417,機車,普通重型,女,1,0,120.628784,24.173432,10
20210418,機車,普通重型,男,1,0,120.592274,24.078295,10
20210418,機車,普通重型,男,1,0,120.624111,24.357463,10
20210418,機車,普通重型,女,1,1,121.432627,25.061234,11
20210419,機車,普通重型,男,1,0,121.770529,24.688107,10
20210419,機車,普通重型,女,1,0,120.325803,22.569492,10
20210419,機車,普通重型,男,1,0,121.261485,25.012719,10
20210419,機車,普通重型,男,1,0,121.401483,24.976986,10
20210420,機車,普通重型,男,1,0,121.604405,23.983358,10
20210420,機車,普通重型,男,1,0,121.769142,24.718535,10
20210420,機車,普通重型,男,1,0,121.390575,24.968569,10
20210420,機車,普通重型,女,1,1,120.318793,22.566788,11
20210421,機車,普通重型,男,1,0,120.712954,24.360719,10
20210421,機車,普通重型,女,1,0,120.712954,24.360719,10
20210421,機車,普通重型,女,1,0,121.324388,24.973796,10
20210421,機車,普通重型,男,1,0,120.786152,24.481002,10
20210421,機車,普通重型,男,1,0,120.602976,24.260048,10
20210422,機車,普通重型,男,1,2,121.777928,24.78206,12
20210422,機車,普通重型,女,1,0,120.348891,22.733197,10
20210422,機車,普通重型,女,1,0,120.261566,22.764307,10
20210422,機車,普通重型,男,1,0,121.822913,24.61538,10
20210422,機車,普通重型,男,1,0,120.987811,23.952097,10
20210423,機車,普通重型,女,1,0,120.323303,22.888824,10
20210423,機車,普通重型,男,1,0,120.320635,23.326986,10
20210423,機車,普通重型,男,1,0,120.3216,22.66666,10
20210423,機車,普通重型,男,1,0,120.689448,23.970127,10
20210424,機車,普通重型,女,1,1,121.288176,24.970951,11
